movie_id,title,genres,movie_idx,genres_clean
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,2071,Action Crime Drama Thriller
2541,Cruel Intentions (1999),Drama,2072,Drama
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,2073,Comedy Crime Thriller
2544,"School of Flesh, The (L' École de la chair) (1998)",Drama,2074,Drama
2545,Relax... It's Just Sex (1998),Comedy,2075,Comedy
2546,"Deep End of the Ocean, The (1999)",Drama,2076,Drama
2548,"Rage: Carrie 2, The (1999)",Horror,2077,Horror
2549,Wing Commander (1999),Action|Sci-Fi,2078,Action Sci-Fi
2550,"Haunting, The (1963)",Horror|Thriller,2079,Horror Thriller
2551,Dead Ringers (1988),Drama|Thriller,2080,Drama Thriller
2552,My Boyfriend's Back (1993),Comedy,2081,Comedy
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,2082,Horror Sci-Fi Thriller
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,2083,Horror Sci-Fi Thriller
2555,Baby Geniuses (1999),Comedy,2084,Comedy
2558,Forces of Nature (1999),Comedy|Romance,2085,Comedy Romance
2559,"King and I, The (1999)",Animation|Children's,2086,Animation Children's
2560,Ravenous (1999),Drama|Horror,2087,Drama Horror
2561,True Crime (1999),Crime|Thriller,2088,Crime Thriller
2565,"King and I, The (1956)",Musical,2089,Musical
2566,Doug's 1st Movie (1999),Animation|Children's,2090,Animation Children's
2567,EDtv (1999),Comedy,2091,Comedy
2568,"Mod Squad, The (1999)",Action|Crime,2092,Action Crime
2570,"Walk on the Moon, A (1999)",Drama|Romance,2093,Drama Romance
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,2094,Action Sci-Fi Thriller
2572,10 Things I Hate About You (1999),Comedy|Romance,2095,Comedy Romance
2573,Tango (1998),Drama,2096,Drama
2574,"Out-of-Towners, The (1999)",Comedy,2097,Comedy
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",Drama,2098,Drama
2577,Metroland (1997),Comedy|Drama,2099,Comedy Drama
2579,Following (1998),Drama,2100,Drama
2580,Go (1999),Crime,2101,Crime
2581,Never Been Kissed (1999),Comedy|Romance,2102,Comedy Romance
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,2103,Action Comedy
2583,Cookie's Fortune (1999),Mystery,2104,Mystery
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,2105,Drama Romance
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,2106,Comedy Crime Thriller
2587,Life (1999),Comedy,2107,Comedy
2589,Friends & Lovers (1999),Comedy|Drama|Romance,2108,Comedy Drama Romance
2590,Hideous Kinky (1998),Drama,2109,Drama
2593,"Monster, The (Il Mostro) (1994)",Comedy,2110,Comedy
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,2111,Drama Romance Sci-Fi
2596,SLC Punk! (1998),Comedy|Drama,2112,Comedy Drama
2597,Lost & Found (1999),Comedy|Romance,2113,Comedy Romance
2598,Pushing Tin (1999),Comedy,2114,Comedy
2599,Election (1999),Comedy,2115,Comedy
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,2116,Action Sci-Fi Thriller
2605,Entrapment (1999),Crime|Thriller,2117,Crime Thriller
2606,Idle Hands (1999),Comedy|Horror,2118,Comedy Horror
2607,Get Real (1998),Drama,2119,Drama
2609,"King of Masks, The (Bian Lian) (1996)",Drama,2120,Drama
2610,Three Seasons (1999),Drama,2121,Drama
2611,"Winslow Boy, The (1998)",Drama,2122,Drama
2612,Mildred Pierce (1945),Drama,2123,Drama
2613,Night of the Comet (1984),Action|Horror|Sci-Fi,2124,Action Horror Sci-Fi
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,2125,Action Horror Sci-Fi
2615,My Science Project (1985),Adventure|Sci-Fi,2126,Adventure Sci-Fi
2616,Dick Tracy (1990),Action|Crime,2127,Action Crime
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,2128,Action Adventure Horror Thriller
2618,"Castle, The (1997)",Comedy,2129,Comedy
2620,This Is My Father (1998),Drama|Romance,2130,Drama Romance
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance,2131,Drama Romance
2622,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy,2132,Comedy Fantasy
2624,After Life (1998),Drama,2133,Drama
2625,Black Mask (Hak hap) (1996),Action,2134,Action
2626,Edge of Seventeen (1998),Comedy|Drama|Romance,2135,Comedy Drama Romance
2627,Endurance (1998),Documentary|Drama,2136,Documentary Drama
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,2137,Action Adventure Fantasy Sci-Fi
2629,"Love Letter, The (1999)",Comedy|Romance,2138,Comedy Romance
2630,Besieged (L' Assedio) (1998),Drama,2139,Drama
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama,2140,Drama
2633,"Mummy, The (1932)",Horror|Romance,2141,Horror Romance
2634,"Mummy, The (1959)",Horror,2142,Horror
2635,"Mummy's Curse, The (1944)",Horror,2143,Horror
2636,"Mummy's Ghost, The (1944)",Horror,2144,Horror
2637,"Mummy's Hand, The (1940)",Horror,2145,Horror
2638,"Mummy's Tomb, The (1942)",Horror,2146,Horror
2639,Mommie Dearest (1981),Drama,2147,Drama
2640,Superman (1978),Action|Adventure|Sci-Fi,2148,Action Adventure Sci-Fi
2641,Superman II (1980),Action|Adventure|Sci-Fi,2149,Action Adventure Sci-Fi
2642,Superman III (1983),Action|Adventure|Sci-Fi,2150,Action Adventure Sci-Fi
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,2151,Action Adventure Sci-Fi
2644,Dracula (1931),Horror,2152,Horror
2645,Dracula (1958),Horror,2153,Horror
2646,House of Dracula (1945),Horror,2154,Horror
2647,House of Frankenstein (1944),Horror,2155,Horror
2648,Frankenstein (1931),Horror,2156,Horror
2649,Son of Frankenstein (1939),Horror,2157,Horror
2650,"Ghost of Frankenstein, The (1942)",Horror,2158,Horror
2651,Frankenstein Meets the Wolf Man (1943),Horror,2159,Horror
2652,"Curse of Frankenstein, The (1957)",Horror,2160,Horror
2653,Son of Dracula (1943),Horror,2161,Horror
2654,"Wolf Man, The (1941)",Horror,2162,Horror
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,2163,Horror
2656,Tarantula (1955),Horror|Sci-Fi,2164,Horror Sci-Fi
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,2165,Comedy Horror Musical Sci-Fi
2658,"Flying Saucer, The (1950)",Sci-Fi,2166,Sci-Fi
2659,It Came from Hollywood (1982),Comedy|Documentary,2167,Comedy Documentary
2660,"Thing From Another World, The (1951)",Sci-Fi,2168,Sci-Fi
2661,It Came from Outer Space (1953),Sci-Fi,2169,Sci-Fi
2662,"War of the Worlds, The (1953)",Action|Sci-Fi|War,2170,Action Sci-Fi War
2663,It Came from Beneath the Sea (1955),Sci-Fi,2171,Sci-Fi
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,2172,Horror Sci-Fi
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,2173,Sci-Fi
2666,It Conquered the World (1956),Sci-Fi,2174,Sci-Fi
2667,"Mole People, The (1956)",Sci-Fi,2175,Sci-Fi
2668,Swamp Thing (1982),Horror|Sci-Fi,2176,Horror Sci-Fi
2669,Pork Chop Hill (1959),War,2177,War
2670,"Run Silent, Run Deep (1958)",War,2178,War
2671,Notting Hill (1999),Comedy|Romance,2179,Comedy Romance
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,2180,Drama Sci-Fi Thriller
2674,"Loss of Sexual Innocence, The (1999)",Drama,2181,Drama
2675,Twice Upon a Yesterday (1998),Comedy|Drama|Romance,2182,Comedy Drama Romance
2676,Instinct (1999),Drama|Thriller,2183,Drama Thriller
2677,Buena Vista Social Club (1999),Documentary,2184,Documentary
2678,Desert Blue (1999),Drama,2185,Drama
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,2186,Comedy Romance Sci-Fi
2682,Limbo (1999),Drama,2187,Drama
2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,2188,Comedy
2686,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,2189,Drama Mystery
2687,Tarzan (1999),Animation|Children's,2190,Animation Children's
2688,"General's Daughter, The (1999)",Drama|Thriller,2191,Drama Thriller
2689,Get Bruce (1999),Documentary,2192,Documentary
2690,"Ideal Husband, An (1999)",Comedy,2193,Comedy
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,2194,Drama
2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,2195,Action Crime Romance
2693,Trekkies (1997),Documentary,2196,Documentary
2694,Big Daddy (1999),Comedy,2197,Comedy
2695,"Boys, The (1997)",Drama,2198,Drama
2696,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy,2199,Comedy
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,2200,Comedy Drama Romance
2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,2201,Action Comedy Sci-Fi Thriller
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,2202,Animation Comedy
2701,Wild Wild West (1999),Action|Sci-Fi|Western,2203,Action Sci-Fi Western
2702,Summer of Sam (1999),Drama,2204,Drama
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,2205,Drama Romance
2706,American Pie (1999),Comedy,2206,Comedy
2707,Arlington Road (1999),Thriller,2207,Thriller
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,2208,Romance
2709,Muppets From Space (1999),Children's|Comedy,2209,Children's Comedy
2710,"Blair Witch Project, The (1999)",Horror,2210,Horror
2711,My Life So Far (1999),Drama,2211,Drama
2712,Eyes Wide Shut (1999),Drama,2212,Drama
2713,Lake Placid (1999),Horror|Thriller,2213,Horror Thriller
2714,"Wood, The (1999)",Drama,2214,Drama
2715,"Velocity of Gary, The (1998)",Comedy|Romance,2215,Comedy Romance
2716,Ghostbusters (1984),Comedy|Horror,2216,Comedy Horror
2717,Ghostbusters II (1989),Comedy|Horror,2217,Comedy Horror
2718,Drop Dead Gorgeous (1999),Comedy,2218,Comedy
2719,"Haunting, The (1999)",Horror|Thriller,2219,Horror Thriller
2720,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,2220,Action Adventure Children's Comedy
2721,Trick (1999),Romance,2221,Romance
2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,2222,Action Sci-Fi Thriller
2723,Mystery Men (1999),Action|Adventure|Comedy,2223,Action Adventure Comedy
2724,Runaway Bride (1999),Comedy|Romance,2224,Comedy Romance
2725,Twin Falls Idaho (1999),Drama,2225,Drama
2726,"Killing, The (1956)",Crime|Film-Noir,2226,Crime Film-Noir
2727,Killer's Kiss (1955),Film-Noir,2227,Film-Noir
2728,Spartacus (1960),Drama,2228,Drama
2729,Lolita (1962),Drama,2229,Drama
2730,Barry Lyndon (1975),Drama,2230,Drama
2731,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,2231,Drama
2732,Jules and Jim (Jules et Jim) (1961),Drama,2232,Drama
2733,Vibes (1988),Adventure|Comedy,2233,Adventure Comedy
2734,"Mosquito Coast, The (1986)",Drama,2234,Drama
2735,"Golden Child, The (1986)",Action|Adventure|Comedy,2235,Action Adventure Comedy
2736,Brighton Beach Memoirs (1986),Comedy,2236,Comedy
2737,Assassination (1987),Action,2237,Action
2738,Crimes of the Heart (1986),Comedy|Drama,2238,Comedy Drama
2739,"Color Purple, The (1985)",Drama,2239,Drama
2740,"Kindred, The (1986)",Horror,2240,Horror
2741,No Mercy (1986),Action|Thriller,2241,Action Thriller
2743,Native Son (1986),Drama,2242,Drama
2744,Otello (1986),Drama,2243,Drama
2745,"Mission, The (1986)",Drama,2244,Drama
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,2245,Comedy Horror Musical
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,2246,Comedy Horror
2748,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure,2247,Action Adventure
2749,"Morning After, The (1986)",Drama|Mystery,2248,Drama Mystery
2750,Radio Days (1987),Comedy|Drama,2249,Comedy Drama
2751,From the Hip (1987),Comedy,2250,Comedy
2752,Outrageous Fortune (1987),Comedy|Mystery,2251,Comedy Mystery
2753,"Bedroom Window, The (1987)",Thriller,2252,Thriller
2754,Deadtime Stories (1987),Horror,2253,Horror
2755,Light of Day (1987),Drama,2254,Drama
2756,Wanted: Dead or Alive (1987),Action,2255,Action
2757,Frances (1982),Drama,2256,Drama
2758,Plenty (1985),Drama,2257,Drama
2759,Dick (1999),Comedy,2258,Comedy
2761,"Iron Giant, The (1999)",Animation|Children's,2259,Animation Children's
2762,"Sixth Sense, The (1999)",Thriller,2260,Thriller
2763,"Thomas Crown Affair, The (1999)",Action|Thriller,2261,Action Thriller
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller,2262,Crime Drama Thriller
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,2263,Comedy Drama
2767,Illuminata (1998),Comedy,2264,Comedy
2768,Stiff Upper Lips (1998),Comedy,2265,Comedy
2769,"Yards, The (1999)",Crime|Mystery,2266,Crime Mystery
2770,Bowfinger (1999),Comedy,2267,Comedy
2771,Brokedown Palace (1999),Drama,2268,Drama
2772,Detroit Rock City (1999),Comedy,2269,Comedy
2773,Alice and Martin (Alice et Martin) (1998),Drama,2270,Drama
2774,Better Than Chocolate (1999),Comedy|Romance,2271,Comedy Romance
2775,Head On (1998),Drama,2272,Drama
2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary,2273,Documentary
2778,Never Talk to Strangers (1995),Thriller,2274,Thriller
2779,Heaven Can Wait (1978),Comedy,2275,Comedy
2780,"Raven, The (1963)",Comedy|Horror,2276,Comedy Horror
2781,"Tingler, The (1959)",Horror,2277,Horror
2782,Pit and the Pendulum (1961),Horror,2278,Horror
2783,"Tomb of Ligeia, The (1965)",Horror,2279,Horror
2784,"Masque of the Red Death, The (1964)",Horror,2280,Horror
2785,Tales of Terror (1962),Horror,2281,Horror
2786,Haunted Honeymoon (1986),Comedy,2282,Comedy
2787,Cat's Eye (1985),Horror,2283,Horror
2788,And Now for Something Completely Different (1971),Comedy,2284,Comedy
2789,Damien: Omen II (1978),Horror,2285,Horror
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,2286,Horror
2791,Airplane! (1980),Comedy,2287,Comedy
2792,Airplane II: The Sequel (1982),Comedy,2288,Comedy
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror,2289,Comedy Horror
2794,European Vacation (1985),Comedy,2290,Comedy
2795,Vacation (1983),Comedy,2291,Comedy
2796,Funny Farm (1988),Comedy,2292,Comedy
2797,Big (1988),Comedy|Fantasy,2293,Comedy Fantasy
2798,Problem Child (1990),Comedy,2294,Comedy
2799,Problem Child 2 (1991),Comedy,2295,Comedy
2800,Little Nemo: Adventures in Slumberland (1992),Animation|Children's,2296,Animation Children's
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,2297,Drama Romance
2802,Tequila Sunrise (1988),Action|Romance|Thriller,2298,Action Romance Thriller
2803,"Pelican Brief, The (1993)",Thriller,2299,Thriller
2804,"Christmas Story, A (1983)",Comedy|Drama,2300,Comedy Drama
2805,Mickey Blue Eyes (1999),Comedy|Romance,2301,Comedy Romance
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,2302,Comedy Thriller
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,2303,Action Sci-Fi
2808,Universal Soldier (1992),Action|Sci-Fi,2304,Action Sci-Fi
2809,Love Stinks (1999),Comedy,2305,Comedy
2810,Perfect Blue (1997),Animation|Mystery,2306,Animation Mystery
2812,In Too Deep (1999),Action|Thriller,2307,Action Thriller
2813,"Source, The (1999)",Documentary,2308,Documentary
2815,Iron Eagle (1986),Action|War,2309,Action War
2816,Iron Eagle II (1988),Action|War,2310,Action War
2817,Aces: Iron Eagle III (1992),Action|War,2311,Action War
2818,Iron Eagle IV (1995),Action|War,2312,Action War
2819,Three Days of the Condor (1975),Thriller,2313,Thriller
2820,Hamlet (1964),Drama,2314,Drama
2822,Medicine Man (1992),Adventure|Romance,2315,Adventure Romance
2824,On the Ropes (1999),Documentary,2316,Documentary
2826,"13th Warrior, The (1999)",Action|Horror|Thriller,2317,Action Horror Thriller
2827,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,2318,Sci-Fi Thriller
2828,Dudley Do-Right (1999),Children's|Comedy,2319,Children's Comedy
2829,"Muse, The (1999)",Comedy|Drama,2320,Comedy Drama
2830,Cabaret Balkan (Bure Baruta) (1998),Drama,2321,Drama
2834,"Very Thought of You, The (1998)",Comedy|Romance,2322,Comedy Romance
2835,Chill Factor (1999),Action|Thriller,2323,Action Thriller
2836,Outside Providence (1999),Comedy,2324,Comedy
2837,Bedrooms & Hallways (1998),Comedy|Romance,2325,Comedy Romance
2839,West Beirut (West Beyrouth) (1998),Drama,2326,Drama
2840,Stigmata (1999),Thriller,2327,Thriller
2841,Stir of Echoes (1999),Thriller,2328,Thriller
2842,Best Laid Plans (1999),Crime|Drama,2329,Crime Drama
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,2330,Comedy Romance
2844,"Minus Man, The (1999)",Drama|Mystery,2331,Drama Mystery
2846,"Adventures of Milo and Otis, The (1986)",Children's,2332,Children's
2847,Only Angels Have Wings (1939),Drama,2333,Drama
2848,Othello (1952),Drama,2334,Drama
2849,Queens Logic (1991),Comedy|Drama,2335,Comedy Drama
2851,Saturn 3 (1979),Adventure|Sci-Fi|Thriller,2336,Adventure Sci-Fi Thriller
2852,"Soldier's Story, A (1984)",Drama,2337,Drama
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror,2338,Horror
2854,Don't Look in the Basement! (1973),Horror,2339,Horror
2855,Nightmares (1983),Horror,2340,Horror
2856,I Saw What You Did (1965),Thriller,2341,Thriller
2857,Yellow Submarine (1968),Animation|Musical,2342,Animation Musical
2858,American Beauty (1999),Comedy|Drama,2343,Comedy Drama
2859,Stop Making Sense (1984),Documentary,2344,Documentary
2860,Blue Streak (1999),Comedy,2345,Comedy
2861,For Love of the Game (1999),Comedy|Drama,2346,Comedy Drama
2862,Caligula (1980),Drama,2347,Drama
2863,"Hard Day's Night, A (1964)",Comedy|Musical,2348,Comedy Musical
2864,Splendor (1999),Comedy,2349,Comedy
2865,Sugar Town (1999),Comedy,2350,Comedy
2866,"Buddy Holly Story, The (1978)",Drama,2351,Drama
2867,Fright Night (1985),Comedy|Horror,2352,Comedy Horror
2868,Fright Night Part II (1989),Horror,2353,Horror
2870,Barefoot in the Park (1967),Comedy,2354,Comedy
2871,Deliverance (1972),Adventure|Thriller,2355,Adventure Thriller
2872,Excalibur (1981),Action|Drama|Fantasy|Romance,2356,Action Drama Fantasy Romance
2873,Lulu on the Bridge (1998),Drama|Mystery|Romance,2357,Drama Mystery Romance
2874,"Pajama Game, The (1957)",Comedy,2358,Comedy
2875,Sommersby (1993),Drama|Mystery|Romance,2359,Drama Mystery Romance
2876,Thumbelina (1994),Animation|Children's,2360,Animation Children's
2877,Tommy (1975),Drama|Musical,2361,Drama Musical
2878,Hell Night (1981),Horror,2362,Horror
2879,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,2363,Action Adventure Comedy
2880,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,2364,Action Adventure Comedy
2881,Double Jeopardy (1999),Action|Thriller,2365,Action Thriller
2882,Jakob the Liar (1999),Drama,2366,Drama
2883,Mumford (1999),Comedy,2367,Comedy
2884,Dog Park (1998),Comedy|Romance,2368,Comedy Romance
2885,Guinevere (1999),Drama|Romance,2369,Drama Romance
2886,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy,2370,Children's Comedy
2888,Drive Me Crazy (1999),Comedy|Romance,2371,Comedy Romance
2889,"Mystery, Alaska (1999)",Comedy,2372,Comedy
2890,Three Kings (1999),Drama|War,2373,Drama War
2891,"Happy, Texas (1999)",Comedy,2374,Comedy
2892,New Rose Hotel (1998),Action|Drama,2375,Action Drama
2893,Plunkett & MaCleane (1999),Action|Drama,2376,Action Drama
2894,Romance (1999),Drama|Romance,2377,Drama Romance
2896,Alvarez Kelly (1966),Western,2378,Western
2897,And the Ship Sails On (E la nave va) (1984),Comedy|War,2379,Comedy War
2898,"Dark Half, The (1993)",Horror|Mystery,2380,Horror Mystery
2899,Gulliver's Travels (1939),Adventure|Animation|Children's,2381,Adventure Animation Children's
2900,Monkey Shines (1988),Horror|Sci-Fi,2382,Horror Sci-Fi
2901,Phantasm (1979),Horror|Sci-Fi,2383,Horror Sci-Fi
2902,Psycho II (1983),Horror|Thriller,2384,Horror Thriller
2903,Psycho III (1986),Horror|Thriller,2385,Horror Thriller
2904,Rain (1932),Drama,2386,Drama
2905,Sanjuro (1962),Action|Adventure,2387,Action Adventure
2906,Random Hearts (1999),Drama|Romance,2388,Drama Romance
2907,Superstar (1999),Comedy,2389,Comedy
2908,Boys Don't Cry (1999),Drama,2390,Drama
2912,"Limey, The (1999)",Action|Crime|Drama,2391,Action Crime Drama
2913,"Mating Habits of the Earthbound Human, The (1998)",Comedy,2392,Comedy
2914,Molly (1999),Comedy|Drama,2393,Comedy Drama
2915,Risky Business (1983),Comedy,2394,Comedy
